[info] offlined cpu1..cpu3 to isolate the active cores
[info] cpu0..cpu0 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=1, lock_freq_khz=1600000
# cpu0=insertsort (measured)  (solo: all other cpus offlined)
[sample=0] cpu=0 bench=insertsort cycles=12289 instructions=2953 cache-misses=26
[sample=69] cpu=0 bench=insertsort cycles=4128 instructions=2946 cache-misses=1
[sample=70] cpu=0 bench=insertsort cycles=4174 instructions=2946 cache-misses=2
[sample=71] cpu=0 bench=insertsort cycles=4173 instructions=2946 cache-misses=2
[sample=72] cpu=0 bench=insertsort cycles=4171 instructions=2946 cache-misses=2
[sample=73] cpu=0 bench=insertsort cycles=4122 instructions=2946 cache-misses=1
[sample=74] cpu=0 bench=insertsort cycles=4172 instructions=2946 cache-misses=1
[sample=75] cpu=0 bench=insertsort cycles=4140 instructions=2946 cache-misses=2
[sample=76] cpu=0 bench=insertsort cycles=4190 instructions=2946 cache-misses=2
[sample=77] cpu=0 bench=insertsort cycles=4156 instructions=2946 cache-misses=1
[sample=78] cpu=0 bench=insertsort cycles=4182 instructions=2946 cache-misses=1
[sample=79] cpu=0 bench=insertsort cycles=4180 instructions=2946 cache-misses=2
[sample=80] cpu=0 bench=insertsort cycles=4161 instructions=2946 cache-misses=2
[sample=81] cpu=0 bench=insertsort cycles=4169 instructions=2946 cache-misses=2
[sample=82] cpu=0 bench=insertsort cycles=4157 instructions=2946 cache-misses=2
[sample=83] cpu=0 bench=insertsort cycles=4162 instructions=2946 cache-misses=1
[sample=84] cpu=0 bench=insertsort cycles=4125 instructions=2946 cache-misses=2
[sample=85] cpu=0 bench=insertsort cycles=4133 instructions=2946 cache-misses=1
[sample=86] cpu=0 bench=insertsort cycles=4157 instructions=2946 cache-misses=1
[sample=87] cpu=0 bench=insertsort cycles=4156 instructions=2946 cache-misses=1
[sample=88] cpu=0 bench=insertsort cycles=4160 instructions=2946 cache-misses=1
[sample=89] cpu=0 bench=insertsort cycles=4171 instructions=2946 cache-misses=0
[sample=90] cpu=0 bench=insertsort cycles=4176 instructions=2946 cache-misses=2
[sample=91] cpu=0 bench=insertsort cycles=4175 instructions=2946 cache-misses=2
[sample=92] cpu=0 bench=insertsort cycles=4164 instructions=2946 cache-misses=1
[sample=93] cpu=0 bench=insertsort cycles=4184 instructions=2946 cache-misses=2
[sample=94] cpu=0 bench=insertsort cycles=4198 instructions=2947 cache-misses=2
[sample=95] cpu=0 bench=insertsort cycles=4139 instructions=2946 cache-misses=2
[sample=96] cpu=0 bench=insertsort cycles=4166 instructions=2946 cache-misses=2
[sample=97] cpu=0 bench=insertsort cycles=4172 instructions=2946 cache-misses=2
[sample=98] cpu=0 bench=insertsort cycles=4165 instructions=2946 cache-misses=2
[sample=99] cpu=0 bench=insertsort cycles=4169 instructions=2946 cache-misses=1

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu0)
# event                          min                  max                  avg               median
  cycles                        4106                15819              4472.39              4162.00
  instructions                  2946                 2953              2946.15              2946.00
  cache-misses                     0                   30                 2.44                 2.00
