[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=CACHE  cpu2=CACHE  cpu3=MEM
[sample=0] cpu=0 bench=insertsort cycles=42390 instructions=2953 cache-misses=22
[sample=23] cpu=0 bench=insertsort cycles=4643 instructions=2946 cache-misses=11
[sample=24] cpu=0 bench=insertsort cycles=4601 instructions=2946 cache-misses=12
[sample=25] cpu=0 bench=insertsort cycles=5935 instructions=2946 cache-misses=10
[sample=26] cpu=0 bench=insertsort cycles=4599 instructions=2946 cache-misses=10
[sample=27] cpu=0 bench=insertsort cycles=8991 instructions=2946 cache-misses=11
[sample=28] cpu=0 bench=insertsort cycles=4835 instructions=2946 cache-misses=12
[sample=29] cpu=0 bench=insertsort cycles=4624 instructions=2946 cache-misses=13
[sample=30] cpu=0 bench=insertsort cycles=4625 instructions=2946 cache-misses=10
[sample=31] cpu=0 bench=insertsort cycles=4493 instructions=2946 cache-misses=11
[sample=32] cpu=0 bench=insertsort cycles=4659 instructions=2946 cache-misses=13
[sample=33] cpu=0 bench=insertsort cycles=4801 instructions=2946 cache-misses=12
[sample=34] cpu=0 bench=insertsort cycles=4681 instructions=2946 cache-misses=12
[sample=35] cpu=0 bench=insertsort cycles=4827 instructions=2946 cache-misses=13
[sample=36] cpu=0 bench=insertsort cycles=4566 instructions=2946 cache-misses=13
[sample=37] cpu=0 bench=insertsort cycles=4553 instructions=2946 cache-misses=11
[sample=38] cpu=0 bench=insertsort cycles=5821 instructions=2946 cache-misses=12
[sample=39] cpu=0 bench=insertsort cycles=4765 instructions=2946 cache-misses=14
[sample=40] cpu=0 bench=insertsort cycles=5032 instructions=2946 cache-misses=13
[sample=41] cpu=0 bench=insertsort cycles=4750 instructions=2946 cache-misses=12
[sample=42] cpu=0 bench=insertsort cycles=4814 instructions=2946 cache-misses=11
[sample=43] cpu=0 bench=insertsort cycles=4576 instructions=2946 cache-misses=12
[sample=44] cpu=0 bench=insertsort cycles=4714 instructions=2946 cache-misses=10
[sample=45] cpu=0 bench=insertsort cycles=4797 instructions=2946 cache-misses=10
[sample=46] cpu=0 bench=insertsort cycles=4675 instructions=2946 cache-misses=13
[sample=47] cpu=0 bench=insertsort cycles=4521 instructions=2946 cache-misses=10
[sample=48] cpu=0 bench=insertsort cycles=4893 instructions=2946 cache-misses=12
[sample=49] cpu=0 bench=insertsort cycles=4915 instructions=2946 cache-misses=13
[sample=50] cpu=0 bench=insertsort cycles=4790 instructions=2946 cache-misses=11
[sample=51] cpu=0 bench=insertsort cycles=4993 instructions=2946 cache-misses=10
[sample=52] cpu=0 bench=insertsort cycles=4953 instructions=2946 cache-misses=12
[sample=53] cpu=0 bench=insertsort cycles=4572 instructions=2946 cache-misses=8
[sample=54] cpu=0 bench=insertsort cycles=6090 instructions=2946 cache-misses=10
[sample=55] cpu=0 bench=insertsort cycles=4651 instructions=2946 cache-misses=10
[sample=56] cpu=0 bench=insertsort cycles=4988 instructions=2946 cache-misses=11
[sample=57] cpu=0 bench=insertsort cycles=4834 instructions=2946 cache-misses=11
[sample=58] cpu=0 bench=insertsort cycles=4506 instructions=2946 cache-misses=10
[sample=59] cpu=0 bench=insertsort cycles=4813 instructions=2946 cache-misses=13
[sample=60] cpu=0 bench=insertsort cycles=5102 instructions=2946 cache-misses=10
[sample=61] cpu=0 bench=insertsort cycles=4877 instructions=2946 cache-misses=11
[sample=62] cpu=0 bench=insertsort cycles=4438 instructions=2946 cache-misses=10
[sample=63] cpu=0 bench=insertsort cycles=4548 instructions=2946 cache-misses=11
[sample=64] cpu=0 bench=insertsort cycles=5029 instructions=2946 cache-misses=13
[sample=65] cpu=0 bench=insertsort cycles=5304 instructions=2946 cache-misses=12
[sample=66] cpu=0 bench=insertsort cycles=5083 instructions=2947 cache-misses=15
[sample=67] cpu=0 bench=insertsort cycles=4807 instructions=2946 cache-misses=15
[sample=68] cpu=0 bench=insertsort cycles=4624 instructions=2946 cache-misses=13
[sample=69] cpu=0 bench=insertsort cycles=4448 instructions=2946 cache-misses=10
[sample=70] cpu=0 bench=insertsort cycles=4533 instructions=2946 cache-misses=12
[sample=71] cpu=0 bench=insertsort cycles=6352 instructions=2946 cache-misses=10
[sample=72] cpu=0 bench=insertsort cycles=4818 instructions=2946 cache-misses=10
[sample=73] cpu=0 bench=insertsort cycles=4737 instructions=2946 cache-misses=12
[sample=74] cpu=0 bench=insertsort cycles=4782 instructions=2947 cache-misses=10
[sample=75] cpu=0 bench=insertsort cycles=4608 instructions=2946 cache-misses=12
[sample=76] cpu=0 bench=insertsort cycles=4413 instructions=2946 cache-misses=11
[sample=77] cpu=0 bench=insertsort cycles=4712 instructions=2946 cache-misses=11
[sample=78] cpu=0 bench=insertsort cycles=4681 instructions=2946 cache-misses=10
[sample=79] cpu=0 bench=insertsort cycles=4593 instructions=2946 cache-misses=11
[sample=80] cpu=0 bench=insertsort cycles=4903 instructions=2946 cache-misses=11
[sample=81] cpu=0 bench=insertsort cycles=4539 instructions=2946 cache-misses=12
[sample=82] cpu=0 bench=insertsort cycles=4767 instructions=2946 cache-misses=10
[sample=83] cpu=0 bench=insertsort cycles=5154 instructions=2946 cache-misses=12
[sample=84] cpu=0 bench=insertsort cycles=4710 instructions=2946 cache-misses=11
[sample=85] cpu=0 bench=insertsort cycles=4739 instructions=2946 cache-misses=13
[sample=86] cpu=0 bench=insertsort cycles=4579 instructions=2946 cache-misses=11
[sample=87] cpu=0 bench=insertsort cycles=4768 instructions=2946 cache-misses=12
[sample=88] cpu=0 bench=insertsort cycles=4642 instructions=2946 cache-misses=13
[sample=89] cpu=0 bench=insertsort cycles=4985 instructions=2946 cache-misses=13
[sample=90] cpu=0 bench=insertsort cycles=4827 instructions=2946 cache-misses=10
[sample=91] cpu=0 bench=insertsort cycles=4908 instructions=2946 cache-misses=11
[sample=92] cpu=0 bench=insertsort cycles=4972 instructions=2946 cache-misses=10
[sample=93] cpu=0 bench=insertsort cycles=4611 instructions=2946 cache-misses=11
[sample=94] cpu=0 bench=insertsort cycles=43182 instructions=2946 cache-misses=16
[sample=95] cpu=0 bench=insertsort cycles=6868 instructions=2946 cache-misses=7
[sample=96] cpu=0 bench=insertsort cycles=4319 instructions=2946 cache-misses=4
[sample=97] cpu=0 bench=insertsort cycles=4985 instructions=2946 cache-misses=4
[sample=98] cpu=0 bench=insertsort cycles=4322 instructions=2946 cache-misses=4
[sample=99] cpu=0 bench=insertsort cycles=10243 instructions=2946 cache-misses=6

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        4319                43182              6014.64              4768.00
  instructions                  2946                 2953              2946.09              2946.00
  cache-misses                     4                   22                11.47                11.00
