[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=BUS  cpu2=BUS  cpu3=BUS
[sample=0] cpu=0 bench=insertsort cycles=22139 instructions=2953 cache-misses=25
[sample=64] cpu=0 bench=insertsort cycles=4505 instructions=2946 cache-misses=17
[sample=65] cpu=0 bench=insertsort cycles=4416 instructions=2946 cache-misses=14
[sample=66] cpu=0 bench=insertsort cycles=4531 instructions=2946 cache-misses=17
[sample=67] cpu=0 bench=insertsort cycles=4452 instructions=2946 cache-misses=15
[sample=68] cpu=0 bench=insertsort cycles=4412 instructions=2946 cache-misses=15
[sample=69] cpu=0 bench=insertsort cycles=4483 instructions=2946 cache-misses=16
[sample=70] cpu=0 bench=insertsort cycles=4511 instructions=2946 cache-misses=15
[sample=71] cpu=0 bench=insertsort cycles=4516 instructions=2946 cache-misses=15
[sample=72] cpu=0 bench=insertsort cycles=4394 instructions=2946 cache-misses=11
[sample=73] cpu=0 bench=insertsort cycles=4387 instructions=2946 cache-misses=13
[sample=74] cpu=0 bench=insertsort cycles=4474 instructions=2946 cache-misses=16
[sample=75] cpu=0 bench=insertsort cycles=4513 instructions=2946 cache-misses=15
[sample=76] cpu=0 bench=insertsort cycles=4512 instructions=2946 cache-misses=18
[sample=77] cpu=0 bench=insertsort cycles=4521 instructions=2946 cache-misses=17
[sample=78] cpu=0 bench=insertsort cycles=4470 instructions=2946 cache-misses=15
[sample=79] cpu=0 bench=insertsort cycles=4556 instructions=2946 cache-misses=15
[sample=80] cpu=0 bench=insertsort cycles=4443 instructions=2946 cache-misses=13
[sample=81] cpu=0 bench=insertsort cycles=4497 instructions=2946 cache-misses=17
[sample=82] cpu=0 bench=insertsort cycles=4451 instructions=2946 cache-misses=13
[sample=83] cpu=0 bench=insertsort cycles=4500 instructions=2946 cache-misses=17
[sample=84] cpu=0 bench=insertsort cycles=4450 instructions=2946 cache-misses=15
[sample=85] cpu=0 bench=insertsort cycles=4441 instructions=2946 cache-misses=16
[sample=86] cpu=0 bench=insertsort cycles=4445 instructions=2946 cache-misses=14
[sample=87] cpu=0 bench=insertsort cycles=4444 instructions=2946 cache-misses=14
[sample=88] cpu=0 bench=insertsort cycles=4421 instructions=2946 cache-misses=14
[sample=89] cpu=0 bench=insertsort cycles=4391 instructions=2946 cache-misses=12
[sample=90] cpu=0 bench=insertsort cycles=4387 instructions=2946 cache-misses=13
[sample=91] cpu=0 bench=insertsort cycles=8738 instructions=2946 cache-misses=18
[sample=92] cpu=0 bench=insertsort cycles=6313 instructions=2946 cache-misses=18
[sample=93] cpu=0 bench=insertsort cycles=4923 instructions=2946 cache-misses=19
[sample=94] cpu=0 bench=insertsort cycles=4423 instructions=2946 cache-misses=14
[sample=95] cpu=0 bench=insertsort cycles=4451 instructions=2946 cache-misses=16
[sample=96] cpu=0 bench=insertsort cycles=4943 instructions=2946 cache-misses=17
[sample=97] cpu=0 bench=insertsort cycles=4340 instructions=2946 cache-misses=12
[sample=98] cpu=0 bench=insertsort cycles=4443 instructions=2946 cache-misses=17
[sample=99] cpu=0 bench=insertsort cycles=4472 instructions=2946 cache-misses=15

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        4340                22139              4900.10              4456.00
  instructions                  2946                 2953              2946.10              2946.00
  cache-misses                    10                   25                14.97                15.00
