[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=BUS  cpu2=BUS  cpu3=BUS
[sample=0] cpu=0 bench=insertsort cycles=26225 instructions=2955 cache-misses=29
[sample=31] cpu=0 bench=insertsort cycles=4413 instructions=2946 cache-misses=10
[sample=32] cpu=0 bench=insertsort cycles=5647 instructions=2946 cache-misses=10
[sample=33] cpu=0 bench=insertsort cycles=4369 instructions=2946 cache-misses=11
[sample=34] cpu=0 bench=insertsort cycles=4402 instructions=2946 cache-misses=12
[sample=35] cpu=0 bench=insertsort cycles=4387 instructions=2946 cache-misses=11
[sample=36] cpu=0 bench=insertsort cycles=5221 instructions=2946 cache-misses=13
[sample=37] cpu=0 bench=insertsort cycles=4405 instructions=2946 cache-misses=11
[sample=38] cpu=0 bench=insertsort cycles=4397 instructions=2946 cache-misses=8
[sample=39] cpu=0 bench=insertsort cycles=4432 instructions=2946 cache-misses=13
[sample=40] cpu=0 bench=insertsort cycles=4372 instructions=2946 cache-misses=12
[sample=41] cpu=0 bench=insertsort cycles=4366 instructions=2946 cache-misses=12
[sample=42] cpu=0 bench=insertsort cycles=4383 instructions=2946 cache-misses=11
[sample=43] cpu=0 bench=insertsort cycles=4357 instructions=2946 cache-misses=12
[sample=44] cpu=0 bench=insertsort cycles=5173 instructions=2946 cache-misses=10
[sample=45] cpu=0 bench=insertsort cycles=4367 instructions=2946 cache-misses=12
[sample=46] cpu=0 bench=insertsort cycles=4847 instructions=2946 cache-misses=11
[sample=47] cpu=0 bench=insertsort cycles=4344 instructions=2946 cache-misses=12
[sample=48] cpu=0 bench=insertsort cycles=4417 instructions=2946 cache-misses=11
[sample=49] cpu=0 bench=insertsort cycles=11457 instructions=2946 cache-misses=12
[sample=50] cpu=0 bench=insertsort cycles=4760 instructions=2946 cache-misses=13
[sample=51] cpu=0 bench=insertsort cycles=5325 instructions=2946 cache-misses=12
[sample=52] cpu=0 bench=insertsort cycles=5201 instructions=2946 cache-misses=11
[sample=53] cpu=0 bench=insertsort cycles=4358 instructions=2946 cache-misses=11
[sample=54] cpu=0 bench=insertsort cycles=4380 instructions=2946 cache-misses=10
[sample=55] cpu=0 bench=insertsort cycles=4339 instructions=2946 cache-misses=10
[sample=56] cpu=0 bench=insertsort cycles=4374 instructions=2946 cache-misses=12
[sample=57] cpu=0 bench=insertsort cycles=4417 instructions=2946 cache-misses=11
[sample=58] cpu=0 bench=insertsort cycles=4569 instructions=2946 cache-misses=11
[sample=59] cpu=0 bench=insertsort cycles=4344 instructions=2946 cache-misses=10
[sample=60] cpu=0 bench=insertsort cycles=4377 instructions=2946 cache-misses=11
[sample=61] cpu=0 bench=insertsort cycles=4418 instructions=2946 cache-misses=12
[sample=62] cpu=0 bench=insertsort cycles=4377 instructions=2946 cache-misses=11
[sample=63] cpu=0 bench=insertsort cycles=4410 instructions=2946 cache-misses=11
[sample=64] cpu=0 bench=insertsort cycles=4393 instructions=2946 cache-misses=10
[sample=65] cpu=0 bench=insertsort cycles=4393 instructions=2946 cache-misses=11
[sample=66] cpu=0 bench=insertsort cycles=5715 instructions=2947 cache-misses=14
[sample=67] cpu=0 bench=insertsort cycles=4423 instructions=2946 cache-misses=11
[sample=68] cpu=0 bench=insertsort cycles=4392 instructions=2946 cache-misses=13
[sample=69] cpu=0 bench=insertsort cycles=4371 instructions=2946 cache-misses=11
[sample=70] cpu=0 bench=insertsort cycles=4361 instructions=2946 cache-misses=11
[sample=71] cpu=0 bench=insertsort cycles=4373 instructions=2946 cache-misses=12
[sample=72] cpu=0 bench=insertsort cycles=4411 instructions=2946 cache-misses=11
[sample=73] cpu=0 bench=insertsort cycles=4394 instructions=2946 cache-misses=11
[sample=74] cpu=0 bench=insertsort cycles=4407 instructions=2946 cache-misses=12
[sample=75] cpu=0 bench=insertsort cycles=5347 instructions=2946 cache-misses=12
[sample=76] cpu=0 bench=insertsort cycles=4398 instructions=2946 cache-misses=11
[sample=77] cpu=0 bench=insertsort cycles=4905 instructions=2946 cache-misses=9
[sample=78] cpu=0 bench=insertsort cycles=4395 instructions=2946 cache-misses=11
[sample=79] cpu=0 bench=insertsort cycles=4397 instructions=2946 cache-misses=12
[sample=80] cpu=0 bench=insertsort cycles=4413 instructions=2946 cache-misses=9
[sample=81] cpu=0 bench=insertsort cycles=4390 instructions=2946 cache-misses=11
[sample=82] cpu=0 bench=insertsort cycles=4386 instructions=2946 cache-misses=11
[sample=83] cpu=0 bench=insertsort cycles=4395 instructions=2946 cache-misses=12
[sample=84] cpu=0 bench=insertsort cycles=5027 instructions=2946 cache-misses=12
[sample=85] cpu=0 bench=insertsort cycles=4360 instructions=2946 cache-misses=13
[sample=86] cpu=0 bench=insertsort cycles=4398 instructions=2946 cache-misses=11
[sample=87] cpu=0 bench=insertsort cycles=4413 instructions=2946 cache-misses=13
[sample=88] cpu=0 bench=insertsort cycles=4343 instructions=2946 cache-misses=11
[sample=89] cpu=0 bench=insertsort cycles=4409 instructions=2946 cache-misses=12
[sample=90] cpu=0 bench=insertsort cycles=4379 instructions=2946 cache-misses=11
[sample=91] cpu=0 bench=insertsort cycles=4377 instructions=2946 cache-misses=12
[sample=92] cpu=0 bench=insertsort cycles=4408 instructions=2946 cache-misses=11
[sample=93] cpu=0 bench=insertsort cycles=4374 instructions=2946 cache-misses=10
[sample=94] cpu=0 bench=insertsort cycles=4397 instructions=2946 cache-misses=10
[sample=95] cpu=0 bench=insertsort cycles=4379 instructions=2946 cache-misses=11
[sample=96] cpu=0 bench=insertsort cycles=4415 instructions=2946 cache-misses=12
[sample=97] cpu=0 bench=insertsort cycles=4390 instructions=2946 cache-misses=12
[sample=98] cpu=0 bench=insertsort cycles=4413 instructions=2946 cache-misses=11
[sample=99] cpu=0 bench=insertsort cycles=5254 instructions=2946 cache-misses=12

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        4323                26225              5346.10              4397.00
  instructions                  2946                 2955              2946.11              2946.00
  cache-misses                     8                   29                11.56                11.00
