[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=BUS  cpu2=BUS  cpu3=BUS
[sample=0] cpu=0 bench=insertsort cycles=13041 instructions=2954 cache-misses=22
[sample=38] cpu=0 bench=insertsort cycles=4420 instructions=2947 cache-misses=13
[sample=39] cpu=0 bench=insertsort cycles=4381 instructions=2947 cache-misses=11
[sample=40] cpu=0 bench=insertsort cycles=4405 instructions=2947 cache-misses=11
[sample=41] cpu=0 bench=insertsort cycles=4407 instructions=2947 cache-misses=12
[sample=42] cpu=0 bench=insertsort cycles=4397 instructions=2947 cache-misses=10
[sample=43] cpu=0 bench=insertsort cycles=4333 instructions=2947 cache-misses=9
[sample=44] cpu=0 bench=insertsort cycles=4411 instructions=2947 cache-misses=14
[sample=45] cpu=0 bench=insertsort cycles=4383 instructions=2947 cache-misses=12
[sample=46] cpu=0 bench=insertsort cycles=4419 instructions=2947 cache-misses=12
[sample=47] cpu=0 bench=insertsort cycles=4487 instructions=2947 cache-misses=13
[sample=48] cpu=0 bench=insertsort cycles=4384 instructions=2947 cache-misses=10
[sample=49] cpu=0 bench=insertsort cycles=4458 instructions=2947 cache-misses=11
[sample=50] cpu=0 bench=insertsort cycles=4826 instructions=2947 cache-misses=13
[sample=51] cpu=0 bench=insertsort cycles=4383 instructions=2947 cache-misses=11
[sample=52] cpu=0 bench=insertsort cycles=4447 instructions=2947 cache-misses=11
[sample=53] cpu=0 bench=insertsort cycles=4362 instructions=2947 cache-misses=11
[sample=54] cpu=0 bench=insertsort cycles=4399 instructions=2947 cache-misses=11
[sample=55] cpu=0 bench=insertsort cycles=4415 instructions=2947 cache-misses=11
[sample=56] cpu=0 bench=insertsort cycles=4386 instructions=2947 cache-misses=13
[sample=57] cpu=0 bench=insertsort cycles=4413 instructions=2947 cache-misses=11
[sample=58] cpu=0 bench=insertsort cycles=4373 instructions=2947 cache-misses=11
[sample=59] cpu=0 bench=insertsort cycles=4383 instructions=2947 cache-misses=10
[sample=60] cpu=0 bench=insertsort cycles=4393 instructions=2947 cache-misses=11
[sample=61] cpu=0 bench=insertsort cycles=4367 instructions=2947 cache-misses=10
[sample=62] cpu=0 bench=insertsort cycles=4388 instructions=2947 cache-misses=12
[sample=63] cpu=0 bench=insertsort cycles=4384 instructions=2947 cache-misses=11
[sample=64] cpu=0 bench=insertsort cycles=4402 instructions=2947 cache-misses=12
[sample=65] cpu=0 bench=insertsort cycles=4386 instructions=2947 cache-misses=14
[sample=66] cpu=0 bench=insertsort cycles=4379 instructions=2947 cache-misses=10
[sample=67] cpu=0 bench=insertsort cycles=4423 instructions=2947 cache-misses=12
[sample=68] cpu=0 bench=insertsort cycles=4395 instructions=2947 cache-misses=11
[sample=69] cpu=0 bench=insertsort cycles=4376 instructions=2947 cache-misses=11
[sample=70] cpu=0 bench=insertsort cycles=4338 instructions=2947 cache-misses=11
[sample=71] cpu=0 bench=insertsort cycles=4383 instructions=2947 cache-misses=10
[sample=72] cpu=0 bench=insertsort cycles=4423 instructions=2947 cache-misses=11
[sample=73] cpu=0 bench=insertsort cycles=4404 instructions=2947 cache-misses=11
[sample=74] cpu=0 bench=insertsort cycles=4408 instructions=2947 cache-misses=11
[sample=75] cpu=0 bench=insertsort cycles=4425 instructions=2947 cache-misses=12
[sample=76] cpu=0 bench=insertsort cycles=4435 instructions=2947 cache-misses=13
[sample=77] cpu=0 bench=insertsort cycles=4401 instructions=2947 cache-misses=12
[sample=78] cpu=0 bench=insertsort cycles=4469 instructions=2947 cache-misses=11
[sample=79] cpu=0 bench=insertsort cycles=4376 instructions=2947 cache-misses=11
[sample=80] cpu=0 bench=insertsort cycles=4411 instructions=2947 cache-misses=13
[sample=81] cpu=0 bench=insertsort cycles=4422 instructions=2947 cache-misses=17
[sample=82] cpu=0 bench=insertsort cycles=4406 instructions=2947 cache-misses=12
[sample=83] cpu=0 bench=insertsort cycles=4384 instructions=2947 cache-misses=9
[sample=84] cpu=0 bench=insertsort cycles=4436 instructions=2947 cache-misses=12
[sample=85] cpu=0 bench=insertsort cycles=4460 instructions=2947 cache-misses=12
[sample=86] cpu=0 bench=insertsort cycles=4402 instructions=2947 cache-misses=11
[sample=87] cpu=0 bench=insertsort cycles=4470 instructions=2947 cache-misses=13
[sample=88] cpu=0 bench=insertsort cycles=4367 instructions=2947 cache-misses=11
[sample=89] cpu=0 bench=insertsort cycles=4440 instructions=2947 cache-misses=12
[sample=90] cpu=0 bench=insertsort cycles=4402 instructions=2947 cache-misses=12
[sample=91] cpu=0 bench=insertsort cycles=4400 instructions=2947 cache-misses=10
[sample=92] cpu=0 bench=insertsort cycles=4422 instructions=2947 cache-misses=10
[sample=93] cpu=0 bench=insertsort cycles=4430 instructions=2947 cache-misses=12
[sample=94] cpu=0 bench=insertsort cycles=4412 instructions=2947 cache-misses=12
[sample=95] cpu=0 bench=insertsort cycles=4426 instructions=2947 cache-misses=12
[sample=96] cpu=0 bench=insertsort cycles=4420 instructions=2947 cache-misses=10
[sample=97] cpu=0 bench=insertsort cycles=4426 instructions=2947 cache-misses=11
[sample=98] cpu=0 bench=insertsort cycles=4408 instructions=2947 cache-misses=13
[sample=99] cpu=0 bench=insertsort cycles=4437 instructions=2947 cache-misses=12

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        4333                13041              4502.60              4402.50
  instructions                  2947                 2954              2947.07              2947.00
  cache-misses                     9                   22                11.60                11.00
