[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=BUS  cpu2=BUS  cpu3=BUS
[sample=0] cpu=0 bench=insertsort cycles=16692 instructions=2954 cache-misses=25
[sample=25] cpu=0 bench=insertsort cycles=5906 instructions=2947 cache-misses=16
[sample=26] cpu=0 bench=insertsort cycles=4908 instructions=2947 cache-misses=13
[sample=27] cpu=0 bench=insertsort cycles=4494 instructions=2947 cache-misses=14
[sample=28] cpu=0 bench=insertsort cycles=4491 instructions=2947 cache-misses=13
[sample=29] cpu=0 bench=insertsort cycles=4506 instructions=2947 cache-misses=14
[sample=30] cpu=0 bench=insertsort cycles=4429 instructions=2947 cache-misses=13
[sample=31] cpu=0 bench=insertsort cycles=4494 instructions=2946 cache-misses=13
[sample=32] cpu=0 bench=insertsort cycles=4459 instructions=2947 cache-misses=13
[sample=33] cpu=0 bench=insertsort cycles=4443 instructions=2946 cache-misses=13
[sample=34] cpu=0 bench=insertsort cycles=5152 instructions=2946 cache-misses=16
[sample=35] cpu=0 bench=insertsort cycles=4440 instructions=2946 cache-misses=10
[sample=36] cpu=0 bench=insertsort cycles=5082 instructions=2947 cache-misses=15
[sample=37] cpu=0 bench=insertsort cycles=4431 instructions=2947 cache-misses=10
[sample=38] cpu=0 bench=insertsort cycles=4400 instructions=2946 cache-misses=10
[sample=39] cpu=0 bench=insertsort cycles=4438 instructions=2947 cache-misses=14
[sample=40] cpu=0 bench=insertsort cycles=4438 instructions=2946 cache-misses=12
[sample=41] cpu=0 bench=insertsort cycles=4472 instructions=2946 cache-misses=11
[sample=42] cpu=0 bench=insertsort cycles=4724 instructions=2946 cache-misses=17
[sample=43] cpu=0 bench=insertsort cycles=4775 instructions=2946 cache-misses=15
[sample=44] cpu=0 bench=insertsort cycles=4460 instructions=2946 cache-misses=13
[sample=45] cpu=0 bench=insertsort cycles=4997 instructions=2946 cache-misses=13
[sample=46] cpu=0 bench=insertsort cycles=4500 instructions=2947 cache-misses=15
[sample=47] cpu=0 bench=insertsort cycles=4419 instructions=2947 cache-misses=11
[sample=48] cpu=0 bench=insertsort cycles=4456 instructions=2947 cache-misses=12
[sample=49] cpu=0 bench=insertsort cycles=4546 instructions=2947 cache-misses=12
[sample=50] cpu=0 bench=insertsort cycles=4404 instructions=2947 cache-misses=12
[sample=51] cpu=0 bench=insertsort cycles=4487 instructions=2946 cache-misses=13
[sample=52] cpu=0 bench=insertsort cycles=4487 instructions=2946 cache-misses=13
[sample=53] cpu=0 bench=insertsort cycles=4452 instructions=2947 cache-misses=13
[sample=54] cpu=0 bench=insertsort cycles=4428 instructions=2946 cache-misses=14
[sample=55] cpu=0 bench=insertsort cycles=4515 instructions=2948 cache-misses=12
[sample=56] cpu=0 bench=insertsort cycles=4526 instructions=2946 cache-misses=16
[sample=57] cpu=0 bench=insertsort cycles=4765 instructions=2946 cache-misses=16
[sample=58] cpu=0 bench=insertsort cycles=4463 instructions=2947 cache-misses=12
[sample=59] cpu=0 bench=insertsort cycles=4453 instructions=2946 cache-misses=16
[sample=60] cpu=0 bench=insertsort cycles=4518 instructions=2946 cache-misses=16
[sample=61] cpu=0 bench=insertsort cycles=4506 instructions=2946 cache-misses=14
[sample=62] cpu=0 bench=insertsort cycles=4407 instructions=2946 cache-misses=11
[sample=63] cpu=0 bench=insertsort cycles=4454 instructions=2946 cache-misses=13
[sample=64] cpu=0 bench=insertsort cycles=4420 instructions=2946 cache-misses=12
[sample=65] cpu=0 bench=insertsort cycles=4459 instructions=2946 cache-misses=16
[sample=66] cpu=0 bench=insertsort cycles=4498 instructions=2947 cache-misses=15
[sample=67] cpu=0 bench=insertsort cycles=4437 instructions=2946 cache-misses=13
[sample=68] cpu=0 bench=insertsort cycles=4450 instructions=2946 cache-misses=12
[sample=69] cpu=0 bench=insertsort cycles=4446 instructions=2946 cache-misses=14
[sample=70] cpu=0 bench=insertsort cycles=4436 instructions=2946 cache-misses=12
[sample=71] cpu=0 bench=insertsort cycles=4451 instructions=2946 cache-misses=13
[sample=72] cpu=0 bench=insertsort cycles=4479 instructions=2946 cache-misses=12
[sample=73] cpu=0 bench=insertsort cycles=4386 instructions=2946 cache-misses=12
[sample=74] cpu=0 bench=insertsort cycles=4435 instructions=2946 cache-misses=13
[sample=75] cpu=0 bench=insertsort cycles=4492 instructions=2946 cache-misses=14
[sample=76] cpu=0 bench=insertsort cycles=4455 instructions=2946 cache-misses=14
[sample=77] cpu=0 bench=insertsort cycles=4443 instructions=2947 cache-misses=13
[sample=78] cpu=0 bench=insertsort cycles=4490 instructions=2946 cache-misses=15
[sample=79] cpu=0 bench=insertsort cycles=4432 instructions=2947 cache-misses=13
[sample=80] cpu=0 bench=insertsort cycles=4463 instructions=2947 cache-misses=15
[sample=81] cpu=0 bench=insertsort cycles=4448 instructions=2947 cache-misses=16
[sample=82] cpu=0 bench=insertsort cycles=4526 instructions=2946 cache-misses=17
[sample=83] cpu=0 bench=insertsort cycles=4428 instructions=2946 cache-misses=13
[sample=84] cpu=0 bench=insertsort cycles=4434 instructions=2947 cache-misses=13
[sample=85] cpu=0 bench=insertsort cycles=4510 instructions=2947 cache-misses=13
[sample=86] cpu=0 bench=insertsort cycles=4450 instructions=2947 cache-misses=15
[sample=87] cpu=0 bench=insertsort cycles=4472 instructions=2947 cache-misses=13
[sample=88] cpu=0 bench=insertsort cycles=4417 instructions=2947 cache-misses=16
[sample=89] cpu=0 bench=insertsort cycles=4507 instructions=2947 cache-misses=14
[sample=90] cpu=0 bench=insertsort cycles=4562 instructions=2947 cache-misses=18
[sample=91] cpu=0 bench=insertsort cycles=4749 instructions=2947 cache-misses=14
[sample=92] cpu=0 bench=insertsort cycles=4471 instructions=2948 cache-misses=16
[sample=93] cpu=0 bench=insertsort cycles=4427 instructions=2947 cache-misses=12
[sample=94] cpu=0 bench=insertsort cycles=4460 instructions=2947 cache-misses=15
[sample=95] cpu=0 bench=insertsort cycles=4487 instructions=2947 cache-misses=17
[sample=96] cpu=0 bench=insertsort cycles=4429 instructions=2947 cache-misses=14
[sample=97] cpu=0 bench=insertsort cycles=4417 instructions=2947 cache-misses=12
[sample=98] cpu=0 bench=insertsort cycles=4503 instructions=2946 cache-misses=18
[sample=99] cpu=0 bench=insertsort cycles=4440 instructions=2946 cache-misses=13

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        4167                16692              4590.02              4449.00
  instructions                  2946                 2954              2946.50              2946.00
  cache-misses                     1                   25                11.11                13.00
