[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=BUS  cpu2=BUS  cpu3=BUS
[sample=0] cpu=0 bench=insertsort cycles=17017 instructions=2953 cache-misses=24
[sample=39] cpu=0 bench=insertsort cycles=5645 instructions=2946 cache-misses=14
[sample=40] cpu=0 bench=insertsort cycles=5272 instructions=2946 cache-misses=15
[sample=41] cpu=0 bench=insertsort cycles=5978 instructions=2946 cache-misses=12
[sample=42] cpu=0 bench=insertsort cycles=4973 instructions=2946 cache-misses=16
[sample=43] cpu=0 bench=insertsort cycles=5833 instructions=2946 cache-misses=17
[sample=44] cpu=0 bench=insertsort cycles=5355 instructions=2946 cache-misses=11
[sample=45] cpu=0 bench=insertsort cycles=7068 instructions=2946 cache-misses=15
[sample=46] cpu=0 bench=insertsort cycles=9796 instructions=2946 cache-misses=13
[sample=47] cpu=0 bench=insertsort cycles=4412 instructions=2946 cache-misses=12
[sample=48] cpu=0 bench=insertsort cycles=4637 instructions=2946 cache-misses=15
[sample=49] cpu=0 bench=insertsort cycles=6584 instructions=2946 cache-misses=14
[sample=50] cpu=0 bench=insertsort cycles=4453 instructions=2946 cache-misses=15
[sample=51] cpu=0 bench=insertsort cycles=4480 instructions=2946 cache-misses=15
[sample=52] cpu=0 bench=insertsort cycles=4471 instructions=2946 cache-misses=19
[sample=53] cpu=0 bench=insertsort cycles=4426 instructions=2946 cache-misses=15
[sample=54] cpu=0 bench=insertsort cycles=4483 instructions=2946 cache-misses=17
[sample=55] cpu=0 bench=insertsort cycles=4416 instructions=2946 cache-misses=11
[sample=56] cpu=0 bench=insertsort cycles=5350 instructions=2946 cache-misses=14
[sample=57] cpu=0 bench=insertsort cycles=4769 instructions=2946 cache-misses=12
[sample=58] cpu=0 bench=insertsort cycles=6308 instructions=2946 cache-misses=14
[sample=59] cpu=0 bench=insertsort cycles=5202 instructions=2946 cache-misses=12
[sample=60] cpu=0 bench=insertsort cycles=5162 instructions=2946 cache-misses=13
[sample=61] cpu=0 bench=insertsort cycles=5836 instructions=2946 cache-misses=15
[sample=62] cpu=0 bench=insertsort cycles=5836 instructions=2946 cache-misses=14
[sample=63] cpu=0 bench=insertsort cycles=5002 instructions=2946 cache-misses=13
[sample=64] cpu=0 bench=insertsort cycles=4347 instructions=2946 cache-misses=10
[sample=65] cpu=0 bench=insertsort cycles=4437 instructions=2946 cache-misses=15
[sample=66] cpu=0 bench=insertsort cycles=7512 instructions=2946 cache-misses=15
[sample=67] cpu=0 bench=insertsort cycles=4435 instructions=2946 cache-misses=14
[sample=68] cpu=0 bench=insertsort cycles=4408 instructions=2946 cache-misses=13
[sample=69] cpu=0 bench=insertsort cycles=4433 instructions=2946 cache-misses=14
[sample=70] cpu=0 bench=insertsort cycles=4530 instructions=2949 cache-misses=14
[sample=71] cpu=0 bench=insertsort cycles=4456 instructions=2946 cache-misses=15
[sample=72] cpu=0 bench=insertsort cycles=4464 instructions=2946 cache-misses=16
[sample=73] cpu=0 bench=insertsort cycles=4492 instructions=2946 cache-misses=14
[sample=74] cpu=0 bench=insertsort cycles=4462 instructions=2946 cache-misses=15
[sample=75] cpu=0 bench=insertsort cycles=4468 instructions=2946 cache-misses=15
[sample=76] cpu=0 bench=insertsort cycles=4403 instructions=2946 cache-misses=12
[sample=77] cpu=0 bench=insertsort cycles=4466 instructions=2946 cache-misses=15
[sample=78] cpu=0 bench=insertsort cycles=4408 instructions=2946 cache-misses=12
[sample=79] cpu=0 bench=insertsort cycles=4388 instructions=2946 cache-misses=14
[sample=80] cpu=0 bench=insertsort cycles=4514 instructions=2946 cache-misses=16
[sample=81] cpu=0 bench=insertsort cycles=4387 instructions=2946 cache-misses=11
[sample=82] cpu=0 bench=insertsort cycles=4471 instructions=2946 cache-misses=15
[sample=83] cpu=0 bench=insertsort cycles=4384 instructions=2946 cache-misses=12
[sample=84] cpu=0 bench=insertsort cycles=4460 instructions=2946 cache-misses=14
[sample=85] cpu=0 bench=insertsort cycles=4397 instructions=2946 cache-misses=14
[sample=86] cpu=0 bench=insertsort cycles=4381 instructions=2946 cache-misses=12
[sample=87] cpu=0 bench=insertsort cycles=4345 instructions=2946 cache-misses=11
[sample=88] cpu=0 bench=insertsort cycles=4430 instructions=2946 cache-misses=16
[sample=89] cpu=0 bench=insertsort cycles=4462 instructions=2946 cache-misses=16
[sample=90] cpu=0 bench=insertsort cycles=4433 instructions=2946 cache-misses=15
[sample=91] cpu=0 bench=insertsort cycles=4376 instructions=2946 cache-misses=13
[sample=92] cpu=0 bench=insertsort cycles=4429 instructions=2946 cache-misses=12
[sample=93] cpu=0 bench=insertsort cycles=4468 instructions=2946 cache-misses=14
[sample=94] cpu=0 bench=insertsort cycles=4471 instructions=2946 cache-misses=13
[sample=95] cpu=0 bench=insertsort cycles=5578 instructions=2946 cache-misses=13
[sample=96] cpu=0 bench=insertsort cycles=4494 instructions=2946 cache-misses=17
[sample=97] cpu=0 bench=insertsort cycles=4460 instructions=2946 cache-misses=13
[sample=98] cpu=0 bench=insertsort cycles=4473 instructions=2946 cache-misses=16
[sample=99] cpu=0 bench=insertsort cycles=4861 instructions=2946 cache-misses=15

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        4345                18869              5311.57              4469.50
  instructions                  2946                 2953              2946.11              2946.00
  cache-misses                    10                   24                14.12                14.00
