[info] cpu0..cpu3 locked to 1600000 kHz via 'performance' governor (user-specified)
# multi_proc_pmu: samples=100, active_cores=4, lock_freq_khz=1600000
# cpu0=insertsort (measured)  cpu1=BUS  cpu2=BUS  cpu3=BUS
[sample=0] cpu=0 bench=insertsort cycles=14568 instructions=2955 cache-misses=23
[sample=68] cpu=0 bench=insertsort cycles=4316 instructions=2946 cache-misses=11
[sample=69] cpu=0 bench=insertsort cycles=4360 instructions=2946 cache-misses=12
[sample=70] cpu=0 bench=insertsort cycles=4373 instructions=2946 cache-misses=14
[sample=71] cpu=0 bench=insertsort cycles=4339 instructions=2946 cache-misses=11
[sample=72] cpu=0 bench=insertsort cycles=4366 instructions=2946 cache-misses=12
[sample=73] cpu=0 bench=insertsort cycles=4353 instructions=2946 cache-misses=12
[sample=74] cpu=0 bench=insertsort cycles=4379 instructions=2946 cache-misses=12
[sample=75] cpu=0 bench=insertsort cycles=4330 instructions=2946 cache-misses=13
[sample=76] cpu=0 bench=insertsort cycles=4337 instructions=2946 cache-misses=13
[sample=77] cpu=0 bench=insertsort cycles=4365 instructions=2946 cache-misses=10
[sample=78] cpu=0 bench=insertsort cycles=4375 instructions=2946 cache-misses=13
[sample=79] cpu=0 bench=insertsort cycles=4389 instructions=2946 cache-misses=12
[sample=80] cpu=0 bench=insertsort cycles=4398 instructions=2946 cache-misses=12
[sample=81] cpu=0 bench=insertsort cycles=4368 instructions=2946 cache-misses=13
[sample=82] cpu=0 bench=insertsort cycles=4385 instructions=2946 cache-misses=13
[sample=83] cpu=0 bench=insertsort cycles=4385 instructions=2946 cache-misses=13
[sample=84] cpu=0 bench=insertsort cycles=4332 instructions=2946 cache-misses=11
[sample=85] cpu=0 bench=insertsort cycles=4347 instructions=2946 cache-misses=13
[sample=86] cpu=0 bench=insertsort cycles=4385 instructions=2946 cache-misses=13
[sample=87] cpu=0 bench=insertsort cycles=4408 instructions=2946 cache-misses=13
[sample=88] cpu=0 bench=insertsort cycles=4369 instructions=2946 cache-misses=9
[sample=89] cpu=0 bench=insertsort cycles=4399 instructions=2946 cache-misses=14
[sample=90] cpu=0 bench=insertsort cycles=4309 instructions=2946 cache-misses=9
[sample=91] cpu=0 bench=insertsort cycles=4332 instructions=2946 cache-misses=11
[sample=92] cpu=0 bench=insertsort cycles=4414 instructions=2946 cache-misses=13
[sample=93] cpu=0 bench=insertsort cycles=4362 instructions=2946 cache-misses=15
[sample=94] cpu=0 bench=insertsort cycles=4375 instructions=2946 cache-misses=14
[sample=95] cpu=0 bench=insertsort cycles=4321 instructions=2946 cache-misses=11
[sample=96] cpu=0 bench=insertsort cycles=4347 instructions=2946 cache-misses=12
[sample=97] cpu=0 bench=insertsort cycles=4357 instructions=2946 cache-misses=12
[sample=98] cpu=0 bench=insertsort cycles=4322 instructions=2946 cache-misses=11
[sample=99] cpu=0 bench=insertsort cycles=4765 instructions=2946 cache-misses=14

# Statistics over 100 samples on cpu0 bench=insertsort (background load on cpu1..cpu3)
# event                          min                  max                  avg               median
  cycles                        4297                14568              4562.28              4373.00
  instructions                  2946                 2955              2946.10              2946.00
  cache-misses                     9                   23                12.40                12.00
